id,exchange,symbol,date,price,amount,bid
10017161,cb,btcusd,1.46793E+12,629.2,0.015,FALSE
10017162,cb,btcusd,1.46793E+12,629.21,0.126,FALSE
10017163,cb,btcusd,1.46793E+12,629.29,0.102,FALSE
10017164,cb,btcusd,1.46793E+12,629.33,0.01,FALSE
10017165,cb,btcusd,1.46793E+12,629.36,0.05,FALSE
10017167,cb,btcusd,1.46793E+12,629.45,0.12,FALSE
10017166,cb,btcusd,1.46793E+12,629.37,0.127,FALSE
10017168,cb,btcusd,1.46793E+12,629.53,0.01,FALSE
10017169,cb,btcusd,1.46793E+12,629.67,1.1706643,FALSE
10017170,cb,btcusd,1.46793E+12,629.42,0.05489,FALSE
10017171,cb,btcusd,1.46793E+12,629.42,0.088,FALSE
10017172,cb,btcusd,1.46793E+12,629.5,0.105,FALSE
10017173,cb,btcusd,1.46793E+12,629.66,0.097,FALSE
10017174,cb,btcusd,1.46793E+12,629.67,0.06231,FALSE
10017175,cb,btcusd,1.46793E+12,629.32,0.05489,TRUE
10017176,cb,btcusd,1.46793E+12,629.68,2.174,FALSE
10017177,cb,btcusd,1.46793E+12,629.72,0.01,FALSE
10017178,cb,btcusd,1.46793E+12,629.87,0.2065,FALSE
10017179,cb,btcusd,1.46793E+12,629.91,0.33265939,FALSE
10017180,cb,btcusd,1.46793E+12,629.93,0.01,FALSE
10017181,cb,btcusd,1.46793E+12,629.96,2.491,FALSE
10017182,cb,btcusd,1.46793E+12,630,0.0224,FALSE
10017183,cb,btcusd,1.46793E+12,630,0.1,FALSE
10017186,cb,btcusd,1.46793E+12,630.16,5.251,FALSE
10017188,cb,btcusd,1.46793E+12,630.25,0.248,FALSE
10017184,cb,btcusd,1.46793E+12,630.12,0.01,FALSE
10017187,cb,btcusd,1.46793E+12,630.25,0.01,FALSE
10017185,cb,btcusd,1.46793E+12,630.16,0.38235668,FALSE
10017191,cb,btcusd,1.46793E+12,630.29,0.02,FALSE
10017190,cb,btcusd,1.46793E+12,630.27,2.682,FALSE
10017189,cb,btcusd,1.46793E+12,630.26,7.42489315,FALSE
10017192,cb,btcusd,1.46793E+12,630.47,2.78,FALSE
10017193,cb,btcusd,1.46793E+12,630.49,0.01,FALSE
10017194,cb,btcusd,1.46793E+12,630.54,7.43,FALSE
10017196,cb,btcusd,1.46793E+12,630.57,2.06,FALSE
10017195,cb,btcusd,1.46793E+12,630.56,2.06,FALSE
10017197,cb,btcusd,1.46793E+12,630.71,0.01,FALSE
10017198,cb,btcusd,1.46793E+12,630.72,0.2065,FALSE
10017200,cb,btcusd,1.46793E+12,630.87,2.034,FALSE
10017201,cb,btcusd,1.46793E+12,630.89,0.01,FALSE
10017203,cb,btcusd,1.46793E+12,631.1,0.01,FALSE
10017199,cb,btcusd,1.46793E+12,630.86,2.25,FALSE
10017202,cb,btcusd,1.46793E+12,630.97,0.02,FALSE
10017206,cb,btcusd,1.46793E+12,631.2,4.50069078,FALSE
10017204,cb,btcusd,1.46793E+12,631.18,2.64,FALSE
10017205,cb,btcusd,1.46793E+12,631.19,2.604,FALSE
10017207,cb,btcusd,1.46793E+12,630.43,0.086,FALSE
10017208,cb,btcusd,1.46793E+12,630.44,2.527,FALSE
10017210,cb,btcusd,1.46793E+12,630.57,4.963,FALSE
10017209,cb,btcusd,1.46793E+12,630.55,0.02,FALSE
10017212,cb,btcusd,1.46793E+12,630.69,2.129,FALSE
10017213,cb,btcusd,1.46793E+12,630.99,2.09504896,FALSE
10017211,cb,btcusd,1.46793E+12,630.58,3.74957104,FALSE
10017214,cb,btcusd,1.46793E+12,631,1.59379,FALSE
10017215,cb,btcusd,1.46793E+12,631,5.21586,FALSE
10017216,cb,btcusd,1.46793E+12,631,10.5,FALSE
10017217,cb,btcusd,1.46793E+12,631.27,0.01,FALSE
10017218,cb,btcusd,1.46793E+12,631.52,0.01,FALSE
10017220,cb,btcusd,1.46793E+12,631.7,0.01,FALSE
10017219,cb,btcusd,1.46793E+12,631.65,0.02,FALSE
10017221,cb,btcusd,1.46793E+12,631.86,0.01,FALSE
10017223,cb,btcusd,1.46793E+12,632.17,0.25445022,FALSE
10017222,cb,btcusd,1.46793E+12,632.1,0.01,FALSE
10017224,cb,btcusd,1.46793E+12,632.17,0.01518453,FALSE
10017225,cb,btcusd,1.46793E+12,632.17,2.66131,FALSE
10017226,cb,btcusd,1.46793E+12,631.45,0.32067,TRUE
10017227,cb,btcusd,1.46793E+12,631.46,0.183999,FALSE
10017228,cb,btcusd,1.46793E+12,632.32,0.01,FALSE
10017229,cb,btcusd,1.46793E+12,632.32,0.45,FALSE
10017231,cb,btcusd,1.46793E+12,632.43,1.875,FALSE
10017230,cb,btcusd,1.46793E+12,632.35,0.02,FALSE
10017232,cb,btcusd,1.46793E+12,632.51,1.64553041,FALSE
10017233,cb,btcusd,1.46793E+12,632.51,0.01,FALSE
10017234,cb,btcusd,1.46793E+12,632.51,4.22996059,FALSE
10017236,cb,btcusd,1.46793E+12,632.52,0.02,FALSE
10017235,cb,btcusd,1.46793E+12,631.56,0.124079,FALSE
10017237,cb,btcusd,1.46793E+12,632.53,0.84683669,FALSE
10017239,cb,btcusd,1.46793E+12,632.53,0.07,FALSE
10017238,cb,btcusd,1.46793E+12,632.53,0.03,FALSE
10017240,cb,btcusd,1.46793E+12,631.78,1.1678916,TRUE
10017241,cb,btcusd,1.46793E+12,631.89,0.04212,TRUE
10017242,cb,btcusd,1.46793E+12,631.91,0.1167892,TRUE
10017243,cb,btcusd,1.46793E+12,631.97,0.0116789,TRUE
10017245,cb,btcusd,1.46793E+12,632.52,0.15838,FALSE
10017244,cb,btcusd,1.46793E+12,632.5,0.031,FALSE
10017246,cb,btcusd,1.46793E+12,632.39,0.12563,FALSE
10017247,cb,btcusd,1.46793E+12,631.67,0.09592,TRUE
10017248,cb,btcusd,1.46793E+12,632,2,FALSE
10017249,cb,btcusd,1.46793E+12,631.52,0.7883211,TRUE
10017250,cb,btcusd,1.46793E+12,631.52,0.534,TRUE
10017251,cb,btcusd,1.46793E+12,631.5,0.2878689,TRUE
10017253,cb,btcusd,1.46793E+12,632.16,1.27,FALSE
10017252,cb,btcusd,1.46793E+12,632.15,0.8,FALSE
10017254,cb,btcusd,1.46793E+12,632.17,3.484,FALSE
10017255,cb,btcusd,1.46793E+12,632.2,0.34965866,FALSE
10017257,cb,btcusd,1.46793E+12,632.12,0.072,FALSE
10017256,cb,btcusd,1.46793E+12,631.94,1.772,FALSE
10017258,cb,btcusd,1.46793E+12,632.14,4.036,FALSE
10017259,cb,btcusd,1.46793E+12,632.15,2.24093,FALSE
10017260,cb,btcusd,1.46793E+12,631.51,0.471,TRUE
10017261,cb,btcusd,1.46793E+12,631.5,1.19279,TRUE
10017262,cb,btcusd,1.46793E+12,631.49,0.249999,FALSE
10017263,cb,btcusd,1.46793E+12,631.49,0.088,FALSE
10017264,cb,btcusd,1.46793E+12,631.5,0.249999,FALSE
10017265,cb,btcusd,1.46793E+12,631.51,0.249999,FALSE
10017266,cb,btcusd,1.46793E+12,631.52,0.249999,FALSE
10017267,cb,btcusd,1.46793E+12,631.57,0.083,FALSE
10017268,cb,btcusd,1.46793E+12,631.84,0.94552662,FALSE
10017269,cb,btcusd,1.46793E+12,631.85,0.31041738,FALSE
10017270,cb,btcusd,1.46793E+12,631.53,0.105,FALSE
10017271,cb,btcusd,1.46793E+12,631.53,0.046929,FALSE
10017272,cb,btcusd,1.46793E+12,631.53,0.073,FALSE
10017273,cb,btcusd,1.46793E+12,631.61,0.112,FALSE
10017274,cb,btcusd,1.46793E+12,631.69,0.102,FALSE
10017275,cb,btcusd,1.46793E+12,631.76,0.19855163,FALSE
10017276,cb,btcusd,1.46793E+12,631.77,0.095,FALSE
10017277,cb,btcusd,1.46793E+12,631.85,0.1,FALSE
10017278,cb,btcusd,1.46793E+12,631.93,0.122,FALSE
10017279,cb,btcusd,1.46793E+12,631.96,0.05,FALSE
10017280,cb,btcusd,1.46793E+12,631.97,2.72876937,FALSE
10017281,cb,btcusd,1.46793E+12,631.85,0.46902843,FALSE
10017282,cb,btcusd,1.46793E+12,631.86,0.25,FALSE
10017283,cb,btcusd,1.46793E+12,632,0.097,FALSE
10017284,cb,btcusd,1.46793E+12,632.09,1.18524157,FALSE
10017287,cb,btcusd,1.46793E+12,631.28,0.505,TRUE
10017285,cb,btcusd,1.46793E+12,631.45,1.5,TRUE
10017286,cb,btcusd,1.46793E+12,631.45,0.01,TRUE
10017288,cb,btcusd,1.46793E+12,631.15,0.528,TRUE
10017289,cb,btcusd,1.46793E+12,631.14,0.53,TRUE
10017290,cb,btcusd,1.46793E+12,631.1,0.1082,TRUE
10017291,cb,btcusd,1.46793E+12,631.74,0.06749,FALSE
10017292,cb,btcusd,1.46793E+12,631.68,0.0618,FALSE
10017293,cb,btcusd,1.46793E+12,631.08,0.07922905,TRUE
10017294,cb,btcusd,1.46793E+12,631.01,0.32977863,TRUE
10017297,cb,btcusd,1.46793E+12,630.97,0.01,TRUE
10017295,cb,btcusd,1.46793E+12,631,0.487,TRUE
10017298,cb,btcusd,1.46793E+12,630.96,0.01,TRUE
10017296,cb,btcusd,1.46793E+12,630.98,0.01,TRUE
10017300,cb,btcusd,1.46793E+12,630.94,0.56441232,TRUE
10017299,cb,btcusd,1.46793E+12,630.94,0.01,TRUE
10017301,cb,btcusd,1.46793E+12,631.79,0.081,FALSE
10017302,cb,btcusd,1.46793E+12,631.8,0.70924,FALSE
10017303,cb,btcusd,1.46793E+12,631.8,1.29076,FALSE
10017305,cb,btcusd,1.46793E+12,631.87,0.126,FALSE
10017304,cb,btcusd,1.46793E+12,631.87,0.01,FALSE
10017306,cb,btcusd,1.46793E+12,631.87,0.01,FALSE
10017308,cb,btcusd,1.46793E+12,632.05,0.01,FALSE
10017309,cb,btcusd,1.46793E+12,632.1,1,FALSE
10017307,cb,btcusd,1.46793E+12,632,0.25,FALSE
10017310,cb,btcusd,1.46793E+12,632.34,0.01,FALSE
10017311,cb,btcusd,1.46793E+12,632.51,0.09,FALSE
10017312,cb,btcusd,1.46793E+12,632.54,0.01,FALSE
10017313,cb,btcusd,1.46793E+12,632.6,0.56787217,FALSE
10017314,cb,btcusd,1.46793E+12,632.73,0.01,FALSE
10017318,cb,btcusd,1.46793E+12,633,0.5,FALSE
10017317,cb,btcusd,1.46793E+12,633,1,FALSE
10017316,cb,btcusd,1.46793E+12,632.95,0.15,FALSE
10017315,cb,btcusd,1.46793E+12,632.93,0.01,FALSE
10017321,cb,btcusd,1.46793E+12,633.06,0.01,FALSE
10017319,cb,btcusd,1.46793E+12,633.03,0.02,FALSE
10017320,cb,btcusd,1.46793E+12,633.03,0.084,FALSE
10017322,cb,btcusd,1.46793E+12,633.25,0.01,FALSE
10017323,cb,btcusd,1.46793E+12,633.25,1.87199393,FALSE
10017324,cb,btcusd,1.46793E+12,633.24,0.085,FALSE
10017325,cb,btcusd,1.46793E+12,633.25,5,FALSE
10017326,cb,btcusd,1.46793E+12,633.34,0.5,FALSE
10017327,cb,btcusd,1.46793E+12,633.34,0.25,FALSE
10017328,cb,btcusd,1.46793E+12,633.46,0.01,FALSE
10017330,cb,btcusd,1.46793E+12,633.65,0.0340944,FALSE
10017329,cb,btcusd,1.46793E+12,633.58,0.2565,FALSE
10017331,cb,btcusd,1.46793E+12,633.66,0.01,FALSE
10017333,cb,btcusd,1.46793E+12,633.74,0.01549636,FALSE
10017332,cb,btcusd,1.46793E+12,633.72,0.02,FALSE
10017335,cb,btcusd,1.46793E+12,633.74,0.025809,FALSE
10017334,cb,btcusd,1.46793E+12,633.74,0.01738464,FALSE
10017336,cb,btcusd,1.46793E+12,633.74,0.05968789,FALSE
10017337,cb,btcusd,1.46793E+12,633.74,0.11528173,FALSE
10017338,cb,btcusd,1.46793E+12,633.94,0.01,FALSE
10017339,cb,btcusd,1.46793E+12,634,2,FALSE
10017340,cb,btcusd,1.46793E+12,634.07,0.01,FALSE
10017341,cb,btcusd,1.46793E+12,634.12,5,FALSE
10017342,cb,btcusd,1.46793E+12,634.28,0.01,FALSE
10017343,cb,btcusd,1.46793E+12,634.24,0.01,FALSE
10017344,cb,btcusd,1.46793E+12,634.29,0.47022137,TRUE
10017345,cb,btcusd,1.46793E+12,634.28,0.50977863,TRUE
10017346,cb,btcusd,1.46793E+12,634.43,0.02,FALSE
10017347,cb,btcusd,1.46793E+12,634.5,0.05,FALSE
10017348,cb,btcusd,1.46793E+12,634.51,0.01,FALSE
10017349,cb,btcusd,1.46793E+12,634.72,0.01,FALSE
10017350,cb,btcusd,1.46793E+12,634.75,0.05,FALSE
10017351,cb,btcusd,1.46793E+12,634.88,0.01,FALSE
10017352,cb,btcusd,1.46793E+12,634.94,0.01,FALSE
10017353,cb,btcusd,1.46793E+12,635,0.05,FALSE
10017354,cb,btcusd,1.46793E+12,635,0.2,FALSE
10017356,cb,btcusd,1.46793E+12,635.06,0.01,FALSE
10017355,cb,btcusd,1.46793E+12,635,2,FALSE
10017357,cb,btcusd,1.46793E+12,635.13,0.02,FALSE
10017358,cb,btcusd,1.46793E+12,635.25,0.05,FALSE
10017360,cb,btcusd,1.46793E+12,635.46,0.01,FALSE
10017359,cb,btcusd,1.46793E+12,635.29,0.01,FALSE
10017361,cb,btcusd,1.46793E+12,635.5,0.05,FALSE
10017362,cb,btcusd,1.46793E+12,635.73,0.01,FALSE
10017364,cb,btcusd,1.46793E+12,635.82,0.02,FALSE
10017365,cb,btcusd,1.46793E+12,635.84,0.01,FALSE
10017363,cb,btcusd,1.46793E+12,635.75,0.05,FALSE
10017366,cb,btcusd,1.46793E+12,635.87,0.0340944,FALSE
10017368,cb,btcusd,1.46793E+12,636,0.09816407,FALSE
10017367,cb,btcusd,1.46793E+12,636,0.05,FALSE
10017370,cb,btcusd,1.46793E+12,636.05,0.01,FALSE
10017371,cb,btcusd,1.46793E+12,636.25,0.05,FALSE
10017373,cb,btcusd,1.46793E+12,636.33,0.01,FALSE
10017369,cb,btcusd,1.46793E+12,636,0.90183593,FALSE
10017372,cb,btcusd,1.46793E+12,636.3,0.072,FALSE
10017374,cb,btcusd,1.46793E+12,636.47,0.078,FALSE
10017376,cb,btcusd,1.46793E+12,636.52,0.02,FALSE
10017375,cb,btcusd,1.46793E+12,636.5,0.05,FALSE
10017380,cb,btcusd,1.46793E+12,636.68,0.01,FALSE
10017379,cb,btcusd,1.46793E+12,636.67,0.0340944,FALSE
10017377,cb,btcusd,1.46793E+12,636.52,0.01,FALSE
10017378,cb,btcusd,1.46793E+12,636.54,0.075,FALSE
10017381,cb,btcusd,1.46793E+12,636.75,0.05,FALSE
10017383,cb,btcusd,1.46793E+12,636.93,0.01,FALSE
10017384,cb,btcusd,1.46793E+12,636.94,0.75,FALSE
10017382,cb,btcusd,1.46793E+12,636.8,0.05,FALSE
10017386,cb,btcusd,1.46793E+12,637,1,FALSE
10017385,cb,btcusd,1.46793E+12,637,0.05,FALSE
10017387,cb,btcusd,1.46793E+12,637.08,0.01,FALSE
10017388,cb,btcusd,1.46793E+12,637.2,0.02,FALSE
10017389,cb,btcusd,1.46793E+12,637.25,0.05,FALSE
10017392,cb,btcusd,1.46793E+12,637.41,0.44221032,FALSE
10017391,cb,btcusd,1.46793E+12,637.4,0.23685935,FALSE
10017390,cb,btcusd,1.46793E+12,637.28,0.01,FALSE
10017393,cb,btcusd,1.46793E+12,637.41,0.93778968,FALSE
10017395,cb,btcusd,1.46793E+12,637.54,0.01,FALSE
10017396,cb,btcusd,1.46793E+12,637.71,0.2695,FALSE
10017394,cb,btcusd,1.46793E+12,637.5,0.05,FALSE
10017400,cb,btcusd,1.46793E+12,637.75,0.05,FALSE
10017398,cb,btcusd,1.46793E+12,637.71,4.76,FALSE
10017399,cb,btcusd,1.46793E+12,637.73,1.11,FALSE
10017401,cb,btcusd,1.46793E+12,637.86,3.67,FALSE
10017397,cb,btcusd,1.46793E+12,637.71,0.01,FALSE
10017402,cb,btcusd,1.46793E+12,637.88,0.01,FALSE
10017403,cb,btcusd,1.46793E+12,637.89,4.76292633,FALSE
10017404,cb,btcusd,1.46793E+12,635,0.18176,TRUE
10017405,cb,btcusd,1.46793E+12,637.84,3.12800607,FALSE
10017406,cb,btcusd,1.46793E+12,637.85,0.01,FALSE
10017407,cb,btcusd,1.46793E+12,637.91,0.02,FALSE
10017410,cb,btcusd,1.46793E+12,638.08,0.01,FALSE
10017411,cb,btcusd,1.46793E+12,638.25,0.05,FALSE
10017408,cb,btcusd,1.46793E+12,637.97,0.0340944,FALSE
10017409,cb,btcusd,1.46793E+12,638,0.05,FALSE
10017412,cb,btcusd,1.46793E+12,638.31,0.01,FALSE
10017413,cb,btcusd,1.46793E+12,638.5,0.05,FALSE
10017414,cb,btcusd,1.46793E+12,638.54,0.01,FALSE
10017415,cb,btcusd,1.46793E+12,638.6,0.02,FALSE
10017416,cb,btcusd,1.46793E+12,638.64,0.1772,FALSE
10017418,cb,btcusd,1.46793E+12,638.73,0.01736717,FALSE
10017419,cb,btcusd,1.46793E+12,638.73,0.08379236,FALSE
10017417,cb,btcusd,1.46793E+12,638.69,0.01,FALSE
10017423,cb,btcusd,1.46793E+12,637.02,0.058097,TRUE
10017422,cb,btcusd,1.46793E+12,637.02,0.01,TRUE
10017420,cb,btcusd,1.46793E+12,637.03,0.01,TRUE
10017421,cb,btcusd,1.46793E+12,637.02,0.9511,TRUE
10017424,cb,btcusd,1.46793E+12,637.21,1.030961,TRUE
10017426,cb,btcusd,1.46793E+12,638.45,0.01,FALSE
10017427,cb,btcusd,1.46793E+12,638.56,2.149,FALSE
10017425,cb,btcusd,1.46793E+12,638.44,0.8,FALSE
10017429,cb,btcusd,1.46793E+12,638.72,4.26420819,FALSE
10017428,cb,btcusd,1.46793E+12,638.63,0.19,FALSE
10017431,cb,btcusd,1.46793E+12,637.41,0.233043,TRUE
10017430,cb,btcusd,1.46793E+12,637.42,0.8,TRUE
10017432,cb,btcusd,1.46793E+12,638.72,0.8,FALSE
10017433,cb,btcusd,1.46793E+12,638.73,0.00156377,FALSE
10017434,cb,btcusd,1.46793E+12,638.73,0.01546672,FALSE
10017435,cb,btcusd,1.46793E+12,638.73,0.08296951,FALSE
10017437,cb,btcusd,1.46793E+12,638.75,0.04773798,FALSE
10017436,cb,btcusd,1.46793E+12,638.73,0.03226202,FALSE
10017438,cb,btcusd,1.46793E+12,638.75,0.00226202,FALSE
10017440,cb,btcusd,1.46793E+12,638.88,0.01,FALSE
10017439,cb,btcusd,1.46793E+12,638.88,0.01,FALSE
10017443,cb,btcusd,1.46793E+12,639.06,0.01,FALSE
10017445,cb,btcusd,1.46793E+12,639.25,0.05,FALSE
10017442,cb,btcusd,1.46793E+12,639.06,2.413,FALSE
10017441,cb,btcusd,1.46793E+12,639,0.05,FALSE
10017444,cb,btcusd,1.46793E+12,639.09,0.0340944,FALSE
10017446,cb,btcusd,1.46793E+12,639.28,4.38,FALSE
10017448,cb,btcusd,1.46793E+12,639.32,0.02,FALSE
10017447,cb,btcusd,1.46793E+12,639.31,0.01,FALSE
10017449,cb,btcusd,1.46793E+12,639.34,1.52463951,FALSE
10017450,cb,btcusd,1.46793E+12,639.34,0.92536049,FALSE
10017451,cb,btcusd,1.46793E+12,639.35,0.10562951,FALSE
10017452,cb,btcusd,1.46793E+12,638.11,0.467421,TRUE
10017453,cb,btcusd,1.46793E+12,638.27,0.04695,TRUE
10017454,cb,btcusd,1.46793E+12,638.33,1.986,TRUE
10017455,cb,btcusd,1.46793E+12,639.37,0.03062,FALSE
10017457,cb,btcusd,1.46793E+12,639.37,0.03093173,FALSE
10017458,cb,btcusd,1.46793E+12,639.37,0.04493884,FALSE
10017456,cb,btcusd,1.46793E+12,639.37,0.00412943,FALSE
10017460,cb,btcusd,1.46793E+12,639.37,0.17072739,FALSE
10017459,cb,btcusd,1.46793E+12,639.37,0.14858581,FALSE
10017461,cb,btcusd,1.46793E+12,639.5,0.05,FALSE
10017462,cb,btcusd,1.46793E+12,639.52,0.01,FALSE
10017464,cb,btcusd,1.46793E+12,639.75,0.0254,FALSE
10017466,cb,btcusd,1.46793E+12,639.92,1.5606868,FALSE
10017465,cb,btcusd,1.46793E+12,639.75,0.0246,FALSE
10017463,cb,btcusd,1.46793E+12,639.67,0.01,FALSE
10017467,cb,btcusd,1.46793E+12,639.93,0.01,FALSE
10017468,cb,btcusd,1.46793E+12,639.93,0.25,FALSE
10017469,cb,btcusd,1.46793E+12,640,5.68647597,FALSE
10017470,cb,btcusd,1.46793E+12,640,10.41899403,FALSE
10017471,cb,btcusd,1.46793E+12,640,2,FALSE
10017472,cb,btcusd,1.46793E+12,640,7.28367437,FALSE
10017473,cb,btcusd,1.46793E+12,640,0.15167997,FALSE
10017474,cb,btcusd,1.46793E+12,640,1.47565163,FALSE
10017475,cb,btcusd,1.46793E+12,640,1,FALSE
10017476,cb,btcusd,1.46793E+12,640.03,0.02,FALSE
10017477,cb,btcusd,1.46793E+12,640.1,0.01,FALSE
10017478,cb,btcusd,1.46793E+12,640.25,0.0312,FALSE
10017479,cb,btcusd,1.46793E+12,640.25,0.0188,FALSE
10017481,cb,btcusd,1.46793E+12,640.47,0.01,FALSE
10017480,cb,btcusd,1.46793E+12,640.25,0.01,FALSE
10017484,cb,btcusd,1.46793E+12,640.72,0.01,FALSE
10017485,cb,btcusd,1.46793E+12,640.75,0.01484,FALSE
10017482,cb,btcusd,1.46793E+12,640.5,0.05,FALSE
10017483,cb,btcusd,1.46793E+12,640.72,0.02,FALSE
10017486,cb,btcusd,1.46793E+12,640.75,0.03516,FALSE
10017489,cb,btcusd,1.46793E+12,640.96,0.247,FALSE
10017487,cb,btcusd,1.46793E+12,640.82,0.0340944,FALSE
10017488,cb,btcusd,1.46793E+12,640.88,0.01,FALSE
10017490,cb,btcusd,1.46793E+12,640.97,0.0257,FALSE
10017491,cb,btcusd,1.46793E+12,641,0.05,FALSE
10017492,cb,btcusd,1.46793E+12,641,0.01,FALSE
10017494,cb,btcusd,1.46793E+12,641.08,0.01,FALSE
10017493,cb,btcusd,1.46793E+12,641,1,FALSE
10017495,cb,btcusd,1.46793E+12,641.25,0.05,FALSE
10017496,cb,btcusd,1.46793E+12,641.27,0.01,FALSE
10017497,cb,btcusd,1.46793E+12,641.43,0.02,FALSE
10017498,cb,btcusd,1.46793E+12,641.5,0.05,FALSE
10017500,cb,btcusd,1.46793E+12,641.55,0.24,FALSE
10017499,cb,btcusd,1.46793E+12,641.51,0.01,FALSE
10017501,cb,btcusd,1.46793E+12,641.6,1.57,FALSE
10017503,cb,btcusd,1.46793E+12,641.75,0.05,FALSE
10017502,cb,btcusd,1.46793E+12,641.64,0.01,FALSE
10017504,cb,btcusd,1.46793E+12,641.82,0.68353843,FALSE
10017505,cb,btcusd,1.46793E+12,641.03,0.01,FALSE
10017507,cb,btcusd,1.46793E+12,641.86,0.01,FALSE
10017506,cb,btcusd,1.46793E+12,641.03,0.00326135,FALSE
10017508,cb,btcusd,1.46793E+12,642,0.05,FALSE
10017510,cb,btcusd,1.46793E+12,642.06,1.7,FALSE
10017512,cb,btcusd,1.46793E+12,642.15,0.02,FALSE
10017509,cb,btcusd,1.46793E+12,642.05,0.2,FALSE
10017511,cb,btcusd,1.46793E+12,642.11,0.01,FALSE
10017515,cb,btcusd,1.46793E+12,642.3,1.5,FALSE
10017514,cb,btcusd,1.46793E+12,642.26,0.01,FALSE
10017516,cb,btcusd,1.46793E+12,642.34,1.87073865,FALSE
10017513,cb,btcusd,1.46793E+12,642.25,0.05,FALSE
10017517,cb,btcusd,1.46793E+12,640.62,0.032987,TRUE
10017518,cb,btcusd,1.46793E+12,640.66,18,FALSE
10017519,cb,btcusd,1.46793E+12,642.3,1,FALSE
10017520,cb,btcusd,1.46793E+12,641.41,1.55517724,FALSE
10017521,cb,btcusd,1.46793E+12,641.27,2.05,TRUE
10017522,cb,btcusd,1.46793E+12,641.41,0.37582276,FALSE
10017523,cb,btcusd,1.46793E+12,641.41,4.373,FALSE
10017524,cb,btcusd,1.46793E+12,641.67,1.10405142,FALSE
10017525,cb,btcusd,1.46793E+12,641.67,1.13594858,FALSE
10017526,cb,btcusd,1.46793E+12,641.95,0.19405142,FALSE
10017528,cb,btcusd,1.46793E+12,642,7.12682142,FALSE
10017527,cb,btcusd,1.46793E+12,641.95,1.87394858,FALSE
10017529,cb,btcusd,1.46793E+12,641.85,0.032987,FALSE
10017530,cb,btcusd,1.46793E+12,641.85,4.209,FALSE
10017531,cb,btcusd,1.46793E+12,641.86,0.277913,FALSE
10017532,cb,btcusd,1.46793E+12,640.89,0.767013,TRUE
10017533,cb,btcusd,1.46793E+12,640.89,0.202987,TRUE
10017534,cb,btcusd,1.46793E+12,641.64,0.13,FALSE
10017535,cb,btcusd,1.46793E+12,641.45,0.2774,FALSE
10017536,cb,btcusd,1.46793E+12,641.47,0.637013,FALSE
10017537,cb,btcusd,1.46793E+12,641.48,0.2284,FALSE
10017538,cb,btcusd,1.46793E+12,641.5,0.264607,FALSE
10017539,cb,btcusd,1.46793E+12,641.27,0.22529,FALSE
10017540,cb,btcusd,1.46793E+12,640.64,0.01,TRUE
10017542,cb,btcusd,1.46793E+12,640.63,0.01,TRUE
10017541,cb,btcusd,1.46793E+12,640.64,1,TRUE
10017545,cb,btcusd,1.46793E+12,640.49,0.01,TRUE
10017546,cb,btcusd,1.46793E+12,640.48,0.01,TRUE
10017543,cb,btcusd,1.46793E+12,640.62,0.01,TRUE
10017544,cb,btcusd,1.46793E+12,640.5,0.01,TRUE
10017547,cb,btcusd,1.46793E+12,640.47,0.01,TRUE
10017548,cb,btcusd,1.46793E+12,640.4,0.01,TRUE
10017549,cb,btcusd,1.46793E+12,640.24,0.01,TRUE
10017550,cb,btcusd,1.46793E+12,640.01,1,TRUE
10017551,cb,btcusd,1.46793E+12,640,0.38,TRUE
10017552,cb,btcusd,1.46793E+12,640.43,0.21407,FALSE
10017553,cb,btcusd,1.46793E+12,640.02,1,TRUE
10017554,cb,btcusd,1.46793E+12,640,2.952,TRUE
10017555,cb,btcusd,1.46793E+12,640,11.348,TRUE
10017556,cb,btcusd,1.46793E+12,640,0.49000031,TRUE
10017557,cb,btcusd,1.46793E+12,640,0.75,TRUE
10017559,cb,btcusd,1.46793E+12,639.99,0.49000063,TRUE
10017558,cb,btcusd,1.46793E+12,639.99,0.01,TRUE
10017560,cb,btcusd,1.46793E+12,639.99,0.75,TRUE
10017561,cb,btcusd,1.46793E+12,639.98,0.49000129,TRUE
10017563,cb,btcusd,1.46793E+12,639.96,0.49000541,TRUE
10017562,cb,btcusd,1.46793E+12,639.97,0.49000265,TRUE
10017566,cb,btcusd,1.46793E+12,639.93,0.49004599,TRUE
10017565,cb,btcusd,1.46793E+12,639.94,0.49002253,TRUE
10017567,cb,btcusd,1.46793E+12,639.92,0.49009387,TRUE
10017564,cb,btcusd,1.46793E+12,639.95,0.49001104,TRUE
10017568,cb,btcusd,1.46793E+12,639.91,0.49019158,TRUE
10017571,cb,btcusd,1.46793E+12,639.88,0.49162841,TRUE
10017570,cb,btcusd,1.46793E+12,639.89,0.49079792,TRUE
10017569,cb,btcusd,1.46793E+12,639.9,0.49039098,TRUE
10017573,cb,btcusd,1.46793E+12,639.86,0.49678223,TRUE
10017572,cb,btcusd,1.46793E+12,639.87,0.49332329,TRUE
10017579,cb,btcusd,1.46793E+12,639.77,0.01,TRUE
10017574,cb,btcusd,1.46793E+12,639.85,0.50384128,TRUE
10017575,cb,btcusd,1.46793E+12,639.84,0.51824752,TRUE
10017577,cb,btcusd,1.46793E+12,639.82,0.607649,TRUE
10017578,cb,btcusd,1.46793E+12,639.81,0.7301,TRUE
10017576,cb,btcusd,1.46793E+12,639.83,0.54764801,TRUE
